date,city_district,price,increase
2015-03,shanghai_jingan,50202,
2015-12,shanghai_putuo,37433,0.03
2015-11,shanghai_putuo,36372,0.03
2015-10,shanghai_putuo,35275,0.01
2015-09,shanghai_putuo,34836,0.01
2015-08,shanghai_putuo,34332,0.01
2015-07,shanghai_putuo,33912,0.02
2015-06,shanghai_putuo,33341,0.01
2015-05,shanghai_putuo,32908,0.01
2015-02,shanghai_putuo,32561,0.01
2015-01,shanghai_putuo,32182,0.01
2015-04,shanghai_putuo,32505,
2015-03,shanghai_putuo,32660,
2015-12,shanghai_yangpu,39934,0.03
2015-11,shanghai_yangpu,38757,0.02
2015-10,shanghai_yangpu,37852,0.02
2015-09,shanghai_yangpu,37066,0.01
2015-07,shanghai_yangpu,36721,0.01
2015-06,shanghai_yangpu,36311,0.01
2015-05,shanghai_yangpu,35924,0.01
2015-03,shanghai_yangpu,35720,0.01
2015-02,shanghai_yangpu,35478,-0.01
2015-01,shanghai_yangpu,35706,-0.01
2015-08,shanghai_yangpu,36571,
2015-04,shanghai_yangpu,35602,
2015-12,shanghai_hongkou,40895,0.02
2015-11,shanghai_hongkou,40249,0.03
2015-09,shanghai_hongkou,39061,0.02
2015-08,shanghai_hongkou,38349,0.01
2015-07,shanghai_hongkou,38084,0.02
2015-06,shanghai_hongkou,37210,0.02
2015-05,shanghai_hongkou,36409,0.01
2015-10,shanghai_hongkou,39171,
2015-04,shanghai_hongkou,36001,
2015-03,shanghai_hongkou,36075,
2015-02,shanghai_hongkou,36138,
2015-01,shanghai_hongkou,36117,
2015-12,shanghai_changning,45666,0.03
2015-11,shanghai_changning,44248,0.02
2015-10,shanghai_changning,43236,0.01
2015-09,shanghai_changning,42672,0.02
2015-07,shanghai_changning,41902,0.02
2015-06,shanghai_changning,41068,0.02
2015-05,shanghai_changning,40348,0.01
2015-04,shanghai_changning,40007,0.01
2015-03,shanghai_changning,39436,-0.01
2015-08,shanghai_changning,41843,
2015-02,shanghai_changning,39639,
2015-01,shanghai_changning,39569,
2015-12,shanghai_huangpu,55324,0.05
2015-11,shanghai_huangpu,52849,0.03
2015-10,shanghai_huangpu,51093,0.01
2015-09,shanghai_huangpu,50593,0.02
2015-08,shanghai_huangpu,49590,0.02
2015-07,shanghai_huangpu,48657,0.04
2015-06,shanghai_huangpu,46933,0.02
2015-05,shanghai_huangpu,46088,0.02
2015-02,shanghai_huangpu,45766,0.02
2015-01,shanghai_huangpu,45044,0.01
2015-03,shanghai_huangpu,45264,-0.01
2015-04,shanghai_huangpu,45219,
2015-11,shanghai_qingpu,19760,0.03
2015-09,shanghai_qingpu,19673,0.02
2015-07,shanghai_qingpu,19998,0.01
2015-05,shanghai_qingpu,20491,0.01
2015-02,shanghai_qingpu,20703,0.04
2015-01,shanghai_qingpu,19825,0.02
2015-10,shanghai_qingpu,19174,-0.03
2015-08,shanghai_qingpu,19300,-0.03
2015-06,shanghai_qingpu,19866,-0.03
2015-04,shanghai_qingpu,20192,-0.01
2015-03,shanghai_qingpu,20408,-0.01
2015-12,shanghai_qingpu,19748,
2015-09,shanghai_fengxian,17060,0.01
2015-08,shanghai_fengxian,16864,0.08
2015-07,shanghai_fengxian,15592,0.06
2015-05,shanghai_fengxian,14601,0.01
2015-02,shanghai_fengxian,14630,0.01
2015-12,shanghai_fengxian,15765,-0.02
2015-11,shanghai_fengxian,16151,-0.03
2015-10,shanghai_fengxian,16694,-0.02
2015-04,shanghai_fengxian,14447,-0.01
2015-01,shanghai_fengxian,14512,-0.01
2015-06,shanghai_fengxian,14652,
2015-03,shanghai_fengxian,14597,
2015-11,shanghai_jinshan,10552,0.19
2015-08,shanghai_jinshan,9135,0.02
2015-06,shanghai_jinshan,9084,0.01
2015-04,shanghai_jinshan,9168,0.01
2015-03,shanghai_jinshan,9116,0.01
2015-01,shanghai_jinshan,9149,0.03
2015-12,shanghai_jinshan,8968,-0.15
2015-10,shanghai_jinshan,8876,-0.03
2015-07,shanghai_jinshan,8967,-0.01
2015-05,shanghai_jinshan,9022,-0.02
2015-02,shanghai_jinshan,9068,-0.01
2015-09,shanghai_jinshan,9146,
2015-11,shanghai_chongming,12388,0.14
2015-08,shanghai_chongming,15075,0.46
2015-07,shanghai_chongming,10317,0.31
2015-03,shanghai_chongming,11085,0.5
2015-01,shanghai_chongming,12086,0.89
2015-12,shanghai_chongming,10605,-0.14
2015-10,shanghai_chongming,10887,-0.2
2015-09,shanghai_chongming,13664,-0.09
2015-06,shanghai_chongming,7864,-0.05
2015-05,shanghai_chongming,8288,-0.07
2015-04,shanghai_chongming,8895,-0.2
2015-02,shanghai_chongming,7372,-0.39
2015-11,shanghai_shanghaizhoubian,8529,0.03
2015-10,shanghai_shanghaizhoubian,8245,0.02
2015-09,shanghai_shanghaizhoubian,8118,0.02
2015-06,shanghai_shanghaizhoubian,7978,0.03
2015-04,shanghai_shanghaizhoubian,7928,0.01
2015-01,shanghai_shanghaizhoubian,7922,0.05
2015-12,shanghai_shanghaizhoubian,8387,-0.02
2015-05,shanghai_shanghaizhoubian,7780,-0.02
2015-03,shanghai_shanghaizhoubian,7873,-0.01
2015-08,shanghai_shanghaizhoubian,7991,
2015-07,shanghai_shanghaizhoubian,7982,
2015-02,shanghai_shanghaizhoubian,7915,
2015-12,shanghai_whole_city,35237,0.03
2015-11,shanghai_whole_city,34167,0.02
2015-10,shanghai_whole_city,33470,0.01
2015-09,shanghai_whole_city,33073,0.01
2015-07,shanghai_whole_city,32592,0.02
2015-06,shanghai_whole_city,32030,0.01
2015-05,shanghai_whole_city,31607,0.02
2015-02,shanghai_whole_city,31198,0.01
2015-01,shanghai_whole_city,30826,0.01
2015-08,shanghai_whole_city,32713,
2015-04,shanghai_whole_city,31136,
2015-03,shanghai_whole_city,31198,
2015-12,beijing_chaoyang,44308,0.01
2015-11,beijing_chaoyang,43887,0.01
2015-09,beijing_chaoyang,43504,0.01
2015-04,beijing_chaoyang,42690,-0.01
2015-03,beijing_chaoyang,43033,-0.02
2015-01,beijing_chaoyang,43855,-0.01
2015-10,beijing_chaoyang,43654,
2015-08,beijing_chaoyang,43202,
2015-07,beijing_chaoyang,43071,
2015-06,beijing_chaoyang,42994,
2015-05,beijing_chaoyang,42837,
2015-02,beijing_chaoyang,44021,
2015-12,beijing_haidian,56264,0.01
2015-11,beijing_haidian,55602,0.01
2015-10,beijing_haidian,54836,0.01
2015-09,beijing_haidian,54470,0.01
2015-08,beijing_haidian,53856,0.01
2015-07,beijing_haidian,53221,0.01
2015-06,beijing_haidian,52435,0.02
2015-05,beijing_haidian,51551,0.01
2015-04,beijing_haidian,50872,0.02
2015-03,beijing_haidian,49935,0.02
2015-02,beijing_haidian,48797,-0.01
2015-01,beijing_haidian,49451,
2015-11,beijing_dongchenga,64099,0.02
2015-10,beijing_dongchenga,62787,0.01
2015-09,beijing_dongchenga,61985,0.02
2015-08,beijing_dongchenga,61065,0.02
2015-07,beijing_dongchenga,59824,0.01
2015-06,beijing_dongchenga,59177,0.01
2015-05,beijing_dongchenga,58478,0.02
2015-04,beijing_dongchenga,57495,0.02
2015-03,beijing_dongchenga,56163,0.02
2015-02,beijing_dongchenga,55120,0.01
2015-01,beijing_dongchenga,54643,-0.02
2015-12,beijing_dongchenga,64244,
2015-10,beijing_xicheng,78124,0.01
2015-09,beijing_xicheng,77061,0.04
2015-08,beijing_xicheng,73869,0.02
2015-07,beijing_xicheng,72395,0.02
2015-06,beijing_xicheng,70846,0.02
2015-04,beijing_xicheng,69367,0.03
2015-02,beijing_xicheng,71546,0.09
2015-03,beijing_xicheng,67395,-0.06
2015-12,beijing_xicheng,78804,
2015-11,beijing_xicheng,78466,
2015-05,beijing_xicheng,69669,
2015-01,beijing_xicheng,65758,
2015-11,beijing_fengtai,35533,0.01
2015-09,beijing_fengtai,35124,0.01
2015-02,beijing_fengtai,37242,0.01
2015-01,beijing_fengtai,36883,0.01
2015-05,beijing_fengtai,35167,-0.01
2015-04,beijing_fengtai,35454,-0.01
2015-03,beijing_fengtai,35801,-0.04
2015-12,beijing_fengtai,35691,
2015-10,beijing_fengtai,35279,
2015-08,beijing_fengtai,34926,
2015-07,beijing_fengtai,35053,
2015-06,beijing_fengtai,35099,
2015-12,beijing_tongzhou,27121,0.02
2015-11,beijing_tongzhou,26606,0.02
2015-10,beijing_tongzhou,26195,0.03
2015-09,beijing_tongzhou,25550,0.03
2015-08,beijing_tongzhou,24882,0.05
2015-07,beijing_tongzhou,23595,0.03
2015-04,beijing_tongzhou,23039,0.02
2015-03,beijing_tongzhou,22669,0.02
2015-01,beijing_tongzhou,22392,0.01
2015-05,beijing_tongzhou,22902,-0.01
2015-02,beijing_tongzhou,22171,-0.01
2015-06,beijing_tongzhou,22983,
2015-11,beijing_shijingshan,32366,0.01
2015-10,beijing_shijingshan,32051,0.01
2015-07,beijing_shijingshan,31847,-0.01
2015-05,beijing_shijingshan,32069,-0.01
2015-04,beijing_shijingshan,32264,-0.01
2015-03,beijing_shijingshan,32649,-0.06
2015-02,beijing_shijingshan,34914,-0.01
2015-01,beijing_shijingshan,35326,-0.01
2015-12,beijing_shijingshan,32427,
2015-09,beijing_shijingshan,31864,
2015-08,beijing_shijingshan,31814,
2015-06,beijing_shijingshan,32075,
2015-09,beijing_changping,23276,0.01
2015-08,beijing_changping,23100,0.01
2015-06,beijing_changping,22850,0.01
2015-04,beijing_changping,22565,0.02
2015-03,beijing_changping,22061,0.03
2015-10,beijing_changping,23031,-0.01
2015-01,beijing_changping,21464,-0.01
2015-12,beijing_changping,23150,
2015-11,beijing_changping,23047,
2015-07,beijing_changping,22879,
2015-05,beijing_changping,22658,
2015-02,beijing_changping,21404,
2015-12,beijing_daxing,26314,0.01
2015-10,beijing_daxing,25981,0.01
2015-09,beijing_daxing,25774,0.01
2015-08,beijing_daxing,25454,0.01
2015-04,beijing_daxing,25511,0.02
2015-07,beijing_daxing,25137,-0.01
2015-06,beijing_daxing,25295,-0.01
2015-11,beijing_daxing,26089,
2015-05,beijing_daxing,25617,
2015-03,beijing_daxing,25046,
2015-02,beijing_daxing,24964,
2015-01,beijing_daxing,24928,
2015-11,beijing_shunyi,23369,0.01
2015-10,beijing_shunyi,23156,0.01
2015-09,beijing_shunyi,22885,0.02
2015-08,beijing_shunyi,22510,0.01
2015-07,beijing_shunyi,22232,0.01
2015-06,beijing_shunyi,22057,0.01
2015-05,beijing_shunyi,21769,0.01
2015-03,beijing_shunyi,21526,0.01
2015-12,beijing_shunyi,23225,-0.01
2015-01,beijing_shunyi,21372,-0.01
2015-04,beijing_shunyi,21609,
2015-02,beijing_shunyi,21307,
2015-12,beijing_fangshan,17023,0.01
2015-06,beijing_fangshan,17324,0.01
2015-05,beijing_fangshan,17233,0.02
2015-04,beijing_fangshan,16923,0.01
2015-03,beijing_fangshan,16830,0.02
2015-10,beijing_fangshan,17020,-0.01
2015-09,beijing_fangshan,17175,-0.01
2015-02,beijing_fangshan,16433,-0.02
2015-01,beijing_fangshan,16688,-0.05
2015-11,beijing_fangshan,16936,
2015-08,beijing_fangshan,17309,
2015-07,beijing_fangshan,17379,
2015-08,beijing_mentougou,22367,0.02
2015-06,beijing_mentougou,21858,0.02
2015-05,beijing_mentougou,21418,0.03
2015-04,beijing_mentougou,20730,0.03
2015-12,beijing_mentougou,22081,-0.01
2015-02,beijing_mentougou,20115,-0.02
2015-01,beijing_mentougou,20525,-0.01
2015-11,beijing_mentougou,22282,
2015-10,beijing_mentougou,22331,
2015-09,beijing_mentougou,22357,
2015-07,beijing_mentougou,21870,
2015-03,beijing_mentougou,20122,
2015-12,beijing_miyun,16123,0.02
2015-11,beijing_miyun,15829,0.01
2015-06,beijing_miyun,15926,0.01
2015-09,beijing_miyun,15699,-0.01
2015-08,beijing_miyun,15821,-0.01
2015-10,beijing_miyun,15640,
2015-07,beijing_miyun,15921,
2015-05,beijing_miyun,15746,
2015-04,beijing_miyun,15677,
2015-03,beijing_miyun,15707,
2015-02,beijing_miyun,15674,
2015-01,beijing_miyun,15609,
2015-12,beijing_huairou,18788,0.01
2015-10,beijing_huairou,18724,0.01
2015-08,beijing_huairou,19577,0.07
2015-07,beijing_huairou,18311,0.09
2015-05,beijing_huairou,16954,0.11
2015-04,beijing_huairou,15290,0.14
2015-01,beijing_huairou,16510,0.06
2015-11,beijing_huairou,18598,-0.01
2015-09,beijing_huairou,18619,-0.05
2015-06,beijing_huairou,16854,-0.01
2015-03,beijing_huairou,13407,-0.17
2015-02,beijing_huairou,16103,-0.02
2015-06,beijing_pinggua,40444,0.01
2015-11,beijing_pinggua,15534,-0.49
2015-10,beijing_pinggua,30462,-0.25
2015-12,beijing_pinggua,15534,
2015-09,beijing_pinggua,40444,
2015-08,beijing_pinggua,40444,
2015-07,beijing_pinggua,40444,
2015-05,beijing_pinggua,39883,
2015-04,beijing_pinggua,14110,
2015-12,beijing_yanqing,6463,0.04
2015-10,beijing_yanqing,6540,0.01
2015-06,beijing_yanqing,20265,1.15
2015-05,beijing_yanqing,9418,0.01
2015-03,beijing_yanqing,9456,0.11
2015-02,beijing_yanqing,8512,0.68
2015-11,beijing_yanqing,6186,-0.05
2015-09,beijing_yanqing,6464,-0.22
2015-08,beijing_yanqing,8321,-0.47
2015-07,beijing_yanqing,15560,-0.23
2015-04,beijing_yanqing,9299,-0.02
2015-01,beijing_yanqing,5062,-0.02
2015-11,beijing_beijingzhoubiana,10628,0.01
2015-09,beijing_beijingzhoubiana,10472,0.08
2015-08,beijing_beijingzhoubiana,9682,0.03
2015-07,beijing_beijingzhoubiana,9364,0.03
2015-06,beijing_beijingzhoubiana,9111,0.01
2015-02,beijing_beijingzhoubiana,9092,0.02
2015-12,beijing_beijingzhoubiana,10414,-0.02
2015-04,beijing_beijingzhoubiana,9023,-0.01
2015-01,beijing_beijingzhoubiana,8952,-0.01
2015-10,beijing_beijingzhoubiana,10518,
2015-05,beijing_beijingzhoubiana,9058,
2015-03,beijing_beijingzhoubiana,9125,
2015-10,beijing_whole_city,40702,0.01
2015-09,beijing_whole_city,40448,0.01
2015-08,beijing_whole_city,40168,0.01
2015-07,beijing_whole_city,39691,0.02
2015-05,beijing_whole_city,38716,0.01
2015-04,beijing_whole_city,38231,0.01
2015-02,beijing_whole_city,37732,0.01
2015-12,beijing_whole_city,39437,
2015-11,beijing_whole_city,40851,
2015-06,beijing_whole_city,38850,
2015-03,beijing_whole_city,37876,
2015-01,beijing_whole_city,37261,
2016-11,shenzhen_longgang,34093,0.0123
2016-10,shenzhen_longgang,33678,0.0085
2016-09,shenzhen_longgang,33393,0.01
2016-03,shenzhen_longgang,35150,0.0567
2016-02,shenzhen_longgang,33263,0.062
2016-01,shenzhen_longgang,31323,0.122
2016-12,shenzhen_longgang,33342,-0.022
2016-08,shenzhen_longgang,33064,-0.0003
2016-07,shenzhen_longgang,33073,-0.0072
2016-06,shenzhen_longgang,33314,-0.0185
2016-05,shenzhen_longgang,33944,-0.0215
2016-04,shenzhen_longgang,34691,-0.0131
2016-10,shenzhen_nanshan,65107,0.009
2016-03,shenzhen_nanshan,67363,0.0285
2016-02,shenzhen_nanshan,65496,0.0328
2016-01,shenzhen_nanshan,63413,0.068
2016-12,shenzhen_nanshan,63988,-0.0138
2016-11,shenzhen_nanshan,64882,-0.0035
2016-09,shenzhen_nanshan,64526,-0.0031
2016-08,shenzhen_nanshan,64727,-0.0106
2016-07,shenzhen_nanshan,65422,-0.0047
2016-06,shenzhen_nanshan,65730,-0.0002
2016-05,shenzhen_nanshan,65742,-0.022
2016-04,shenzhen_nanshan,67223,-0.0021
2016-11,shenzhen_baoan,41431,0.0295
2016-10,shenzhen_baoan,40245,0.0126
2016-09,shenzhen_baoan,39743,0.0132
2016-05,shenzhen_baoan,41946,0.0168
2016-03,shenzhen_baoan,42229,0.0103
2016-02,shenzhen_baoan,41798,0.0453
2016-01,shenzhen_baoan,39985,0.0967
2016-12,shenzhen_baoan,40287,-0.0276
2016-08,shenzhen_baoan,39224,-0.0042
2016-07,shenzhen_baoan,39389,-0.0092
2016-06,shenzhen_baoan,39756,-0.0522
2016-04,shenzhen_baoan,41255,-0.0231
2016-11,shenzhen_futian,61557,0.0113
2016-10,shenzhen_futian,60868,0.0219
2016-07,shenzhen_futian,59783,0.0065
2016-03,shenzhen_futian,61817,0.0258
2016-02,shenzhen_futian,60260,0.0341
2016-01,shenzhen_futian,58274,0.0804
2016-12,shenzhen_futian,61155,-0.0065
2016-09,shenzhen_futian,59562,-0.0004
2016-08,shenzhen_futian,59585,-0.0033
2016-06,shenzhen_futian,59397,-0.0085
2016-05,shenzhen_futian,59908,-0.0117
2016-04,shenzhen_futian,60618,-0.0194
2016-11,shenzhen_longhuaq,38377,0.1233
2016-10,shenzhen_longhuaq,34165,0.1793
2016-09,shenzhen_longhuaq,28970,0.6235
2016-08,shenzhen_longhuaq,17844,0.1743
2016-03,shenzhen_longhuaq,37918,0.0192
2016-02,shenzhen_longhuaq,37204,0.0466
2016-01,shenzhen_longhuaq,35547,0.0612
2016-12,shenzhen_longhuaq,37975,-0.0105
2016-07,shenzhen_longhuaq,15196,-0.4138
2016-06,shenzhen_longhuaq,25921,-0.2482
2016-05,shenzhen_longhuaq,34479,-0.0078
2016-04,shenzhen_longhuaq,34751,-0.0835
2016-10,shenzhen_luohu,46193,0.0058
2016-03,shenzhen_luohu,48730,0.06
2016-02,shenzhen_luohu,45970,0.0362
2016-01,shenzhen_luohu,44364,0.0886
2016-12,shenzhen_luohu,45672,-0.0057
2016-11,shenzhen_luohu,45932,-0.0056
2016-09,shenzhen_luohu,45924,-0.0019
2016-08,shenzhen_luohu,46012,-0.0103
2016-07,shenzhen_luohu,46492,-0.0085
2016-06,shenzhen_luohu,46890,-0.0206
2016-05,shenzhen_luohu,47875,-0.0148
2016-04,shenzhen_luohu,48593,-0.0028
2016-12,shenzhen_yantian,46989,0.0011
2016-11,shenzhen_yantian,46939,0.0043
2016-10,shenzhen_yantian,46740,0.02
2016-09,shenzhen_yantian,45825,0.0012
2016-08,shenzhen_yantian,45771,0.0265
2016-07,shenzhen_yantian,44588,0.0157
2016-03,shenzhen_yantian,46010,0.0343
2016-02,shenzhen_yantian,44483,0.0346
2016-01,shenzhen_yantian,42996,0.0858
2016-06,shenzhen_yantian,43900,-0.0141
2016-05,shenzhen_yantian,44526,-0.0243
2016-04,shenzhen_yantian,45634,-0.0082
2016-11,shenzhen_pingshanq,10880,0.0172
2016-09,shenzhen_pingshanq,10737,0.0012
2016-08,shenzhen_pingshanq,10723,0.0068
2016-07,shenzhen_pingshanq,10651,0.0572
2016-04,shenzhen_pingshanq,10446,0.0835
2016-03,shenzhen_pingshanq,9641,0.2599
2016-01,shenzhen_pingshanq,7666,0.0072
2016-12,shenzhen_pingshanq,10709,-0.0157
2016-10,shenzhen_pingshanq,10696,-0.0038
2016-06,shenzhen_pingshanq,10074,-0.0243
2016-05,shenzhen_pingshanq,10325,-0.0116
2016-02,shenzhen_pingshanq,7652,-0.0018
2016-11,shenzhen_guangmingx,8673,0.2582
2016-09,shenzhen_guangmingx,6958,0.0176
2016-08,shenzhen_guangmingx,6838,0.0486
2016-06,shenzhen_guangmingx,7249,0.012
2016-05,shenzhen_guangmingx,7163,0.0763
2016-02,shenzhen_guangmingx,7915,0.1104
2016-01,shenzhen_guangmingx,7127,0.1118
2016-12,shenzhen_guangmingx,8077,-0.0688
2016-10,shenzhen_guangmingx,6893,-0.0093
2016-07,shenzhen_guangmingx,6521,-0.1005
2016-04,shenzhen_guangmingx,6656,-0.1178
2016-03,shenzhen_guangmingx,7544,-0.0468
2016-10,shenzhen_dapengxinqu,70534,0.5661
2016-09,shenzhen_dapengxinqu,45037,0.1573
2016-06,shenzhen_dapengxinqu,55736,5.1269
2016-02,shenzhen_dapengxinqu,83686,2.7578
2016-01,shenzhen_dapengxinqu,22269,2.1317
2016-12,shenzhen_dapengxinqu,37674,-0.369
2016-11,shenzhen_dapengxinqu,59706,-0.1535
2016-08,shenzhen_dapengxinqu,38916,-0.1927
2016-07,shenzhen_dapengxinqu,48207,-0.1351
2016-05,shenzhen_dapengxinqu,9096,-0.0139
2016-04,shenzhen_dapengxinqu,9225,-0.1499
2016-03,shenzhen_dapengxinqu,10852,-0.8703
2016-12,shenzhen_shenzhenzhoubian,38306,
2016-11,shenzhen_shenzhenzhoubian,39816,
2016-10,shenzhen_shenzhenzhoubian,41582,
2016-08,shenzhen_shenzhenzhoubian,26273,
2016-09,shenzhen_whole_city,45764,0.0068
2016-08,shenzhen_whole_city,45453,0.0167
2016-07,shenzhen_whole_city,44704,0.0023
2016-03,shenzhen_whole_city,48829,0.0313
2016-02,shenzhen_whole_city,47345,0.0516
2016-01,shenzhen_whole_city,45024,0.085
2016-12,shenzhen_whole_city,43289,-0.0376
2016-11,shenzhen_whole_city,44982,-0.0036
2016-10,shenzhen_whole_city,45143,-0.0136
2016-06,shenzhen_whole_city,44600,-0.0273
2016-05,shenzhen_whole_city,45851,-0.0242
2016-04,shenzhen_whole_city,46989,-0.0377
2016-12,guangzhou_tianhe,36221,0.0134
2016-11,guangzhou_tianhe,35743,0.0348
2016-10,guangzhou_tianhe,34543,0.0724
2016-09,guangzhou_tianhe,32213,0.0224
2016-08,guangzhou_tianhe,31506,0.0136
2016-07,guangzhou_tianhe,31085,0.0194
2016-06,guangzhou_tianhe,30494,0.0128
2016-05,guangzhou_tianhe,30109,0.0133
2016-04,guangzhou_tianhe,29713,0.0329
2016-03,guangzhou_tianhe,28767,0.0015
2016-02,guangzhou_tianhe,28725,0.0067
2016-01,guangzhou_tianhe,28535,0.079
2016-12,guangzhou_fanyu,16020,0.0115
2016-11,guangzhou_fanyu,15838,0.0342
2016-10,guangzhou_fanyu,15314,0.0212
2016-09,guangzhou_fanyu,14997,0.0172
2016-06,guangzhou_fanyu,15153,0.018
2016-05,guangzhou_fanyu,14885,0.0094
2016-04,guangzhou_fanyu,14747,0.019
2016-02,guangzhou_fanyu,14621,0.0103
2016-01,guangzhou_fanyu,14473,0.0393
2016-08,guangzhou_fanyu,14744,-0.0181
2016-07,guangzhou_fanyu,15017,-0.0089
2016-03,guangzhou_fanyu,14472,-0.0102
2016-12,guangzhou_baiyun,19063,0.0252
2016-11,guangzhou_baiyun,18595,0.0075
2016-10,guangzhou_baiyun,18457,0.0387
2016-08,guangzhou_baiyun,17993,0.0089
2016-07,guangzhou_baiyun,17835,0.0102
2016-03,guangzhou_baiyun,18023,0.0112
2016-02,guangzhou_baiyun,17824,0.0199
2016-01,guangzhou_baiyun,17477,0.0468
2016-09,guangzhou_baiyun,17769,-0.0124
2016-06,guangzhou_baiyun,17655,-0.0019
2016-05,guangzhou_baiyun,17689,-0.0054
2016-04,guangzhou_baiyun,17785,-0.0132
2016-12,guangzhou_haizhu,28134,0.0169
2016-11,guangzhou_haizhu,27666,0.0463
2016-10,guangzhou_haizhu,26442,0.0184
2016-09,guangzhou_haizhu,25965,0.0129
2016-08,guangzhou_haizhu,25635,0.0043
2016-07,guangzhou_haizhu,25525,0.0039
2016-06,guangzhou_haizhu,25427,0.0119
2016-05,guangzhou_haizhu,25128,0.0067
2016-04,guangzhou_haizhu,24961,0.0134
2016-03,guangzhou_haizhu,24631,0.0218
2016-01,guangzhou_haizhu,24215,0.0356
2016-02,guangzhou_haizhu,24106,-0.0045
2016-12,guangzhou_yuexiu,36864,0.0305
2016-11,guangzhou_yuexiu,35772,0.0342
2016-10,guangzhou_yuexiu,34588,0.0278
2016-09,guangzhou_yuexiu,33652,0.017
2016-08,guangzhou_yuexiu,33089,0.0253
2016-07,guangzhou_yuexiu,32273,0.0152
2016-06,guangzhou_yuexiu,31790,0.0062
2016-05,guangzhou_yuexiu,31594,0.0386
2016-04,guangzhou_yuexiu,30421,0.0015
2016-03,guangzhou_yuexiu,30375,0.0025
2016-02,guangzhou_yuexiu,30301,0.0045
2016-01,guangzhou_yuexiu,30166,0.0086
2016-12,guangzhou_huadu,9653,0.0193
2016-11,guangzhou_huadu,9471,0.0243
2016-09,guangzhou_huadu,9261,0.0014
2016-08,guangzhou_huadu,9249,0.0017
2016-07,guangzhou_huadu,9234,0.0238
2016-06,guangzhou_huadu,9020,0.0135
2016-05,guangzhou_huadu,8901,0.0023
2016-02,guangzhou_huadu,9060,0.0075
2016-10,guangzhou_huadu,9247,-0.0015
2016-04,guangzhou_huadu,8881,-0.0168
2016-03,guangzhou_huadu,9033,-0.0029
2016-01,guangzhou_huadu,8993,-0.0017
2016-12,guangzhou_huangpua,17912,0.0126
2016-11,guangzhou_huangpua,17689,0.0357
2016-10,guangzhou_huangpua,17079,0.0217
2016-09,guangzhou_huangpua,16717,0.023
2016-08,guangzhou_huangpua,16342,0.0221
2016-07,guangzhou_huangpua,15989,0.0246
2016-06,guangzhou_huangpua,15606,0.008
2016-04,guangzhou_huangpua,15636,0.0105
2016-03,guangzhou_huangpua,15474,0.0121
2016-02,guangzhou_huangpua,15290,0.0161
2016-01,guangzhou_huangpua,15048,0.0155
2016-05,guangzhou_huangpua,15483,-0.0097
2016-12,guangzhou_liwan,20002,0.005
2016-10,guangzhou_liwan,19919,0.0306
2016-09,guangzhou_liwan,19327,0.0007
2016-02,guangzhou_liwan,20291,0.006
2016-01,guangzhou_liwan,20170,0.0186
2016-11,guangzhou_liwan,19903,-0.0008
2016-08,guangzhou_liwan,19313,-0.0331
2016-07,guangzhou_liwan,19974,-0.0038
2016-06,guangzhou_liwan,20050,-0.0008
2016-05,guangzhou_liwan,20066,-0.0052
2016-04,guangzhou_liwan,20171,-0.0046
2016-03,guangzhou_liwan,20266,-0.0012
2016-12,guangzhou_zengcheng,11986,0.001
2016-11,guangzhou_zengcheng,11975,0.1007
2016-10,guangzhou_zengcheng,10880,0.0584
2016-09,guangzhou_zengcheng,10280,0.0296
2016-08,guangzhou_zengcheng,9985,0.0047
2016-05,guangzhou_zengcheng,10301,0.0504
2016-04,guangzhou_zengcheng,9807,0.0428
2016-01,guangzhou_zengcheng,9494,0.0026
2016-07,guangzhou_zengcheng,9939,-0.0181
2016-06,guangzhou_zengcheng,10123,-0.0172
2016-03,guangzhou_zengcheng,9405,-0.0052
2016-02,guangzhou_zengcheng,9455,-0.004
2016-12,guangzhou_nansha,12948,0.0143
2016-11,guangzhou_nansha,12766,0.0362
2016-10,guangzhou_nansha,12321,0.0311
2016-09,guangzhou_nansha,11950,0.0058
2016-08,guangzhou_nansha,11881,0.0107
2016-07,guangzhou_nansha,11756,0.0778
2016-06,guangzhou_nansha,10908,0.0471
2016-05,guangzhou_nansha,10418,0.0424
2016-04,guangzhou_nansha,9995,0.0001
2016-03,guangzhou_nansha,9995,0.0168
2016-02,guangzhou_nansha,9830,0.0062
2016-01,guangzhou_nansha,9770,0.008
2016-12,guangzhou_conghua,9710,0.0027
2016-11,guangzhou_conghua,9685,0.0169
2016-10,guangzhou_conghua,9525,0.078
2016-08,guangzhou_conghua,9928,0.0108
2016-07,guangzhou_conghua,9822,0.2128
2016-06,guangzhou_conghua,8099,0.0387
2016-04,guangzhou_conghua,8532,0.0775
2016-03,guangzhou_conghua,7919,0.0326
2016-01,guangzhou_conghua,7681,0.0441
2016-09,guangzhou_conghua,8836,-0.1099
2016-05,guangzhou_conghua,7797,-0.0861
2016-02,guangzhou_conghua,7670,-0.0014
2016-12,guangzhou_guangzhouzhoubian,8239,
2016-11,guangzhou_guangzhouzhoubian,7984,
2016-10,guangzhou_guangzhouzhoubian,7894,
2016-08,guangzhou_guangzhouzhoubian,7861,
2016-12,guangzhou_whole_city,22926,0.0149
2016-11,guangzhou_whole_city,22590,0.0157
2016-10,guangzhou_whole_city,22242,0.0241
2016-09,guangzhou_whole_city,21720,0.0078
2016-08,guangzhou_whole_city,21553,0.0136
